"cdlinhaquadrohorario","cdlinha","cdlinhaquadrohorariohora","desentido","dediasemana","hrhorario"
7237,1594,409884,IDA,QUI,17:10:00 -0300
7237,1594,409885,IDA,QUI,18:10:00 -0300
7237,1594,409886,IDA,QUI,19:10:00 -0300
7237,1594,409887,IDA,QUI,19:50:00 -0300
7237,1594,409888,IDA,QUI,20:40:00 -0300
7237,1594,409889,IDA,QUI,21:10:00 -0300
7237,1594,409890,IDA,QUI,21:40:00 -0300
7237,1594,409891,IDA,QUI,10:40:00 -0300
7237,1594,409892,IDA,SEX,04:30:00 -0300
7237,1594,409780,IDA,SEG,04:30:00 -0300
7237,1594,409781,IDA,SEG,05:00:00 -0300
7237,1594,409895,IDA,SEX,05:45:00 -0300
7237,1594,409896,IDA,SEX,06:30:00 -0300
7237,1594,409897,IDA,SEX,07:30:00 -0300
7237,1594,409898,IDA,SEX,08:05:00 -0300
7237,1594,409899,IDA,SEX,08:40:00 -0300
7237,1594,409900,IDA,SEX,09:10:00 -0300
7237,1594,409901,IDA,SEX,09:40:00 -0300
7237,1594,409902,IDA,SEX,11:10:00 -0300
7237,1594,409903,IDA,SEX,11:40:00 -0300
7237,1594,409904,IDA,SEX,12:10:00 -0300
7237,1594,409905,IDA,SEX,12:40:00 -0300
7237,1594,409906,IDA,SEX,13:10:00 -0300
7237,1594,409907,IDA,SEX,13:40:00 -0300
7237,1594,409908,IDA,SEX,14:40:00 -0300
7237,1594,409909,IDA,SEX,15:10:00 -0300
7237,1594,409910,IDA,SEX,15:40:00 -0300
7237,1594,409911,IDA,SEX,16:10:00 -0300
7237,1594,409912,IDA,SEX,17:10:00 -0300
7237,1594,409913,IDA,SEX,18:10:00 -0300
7237,1594,409914,IDA,SEX,19:10:00 -0300
7237,1594,409915,IDA,SEX,19:50:00 -0300
7237,1594,409916,IDA,SEX,20:40:00 -0300
7237,1594,409917,IDA,SEX,21:10:00 -0300
7237,1594,409918,IDA,SEX,21:40:00 -0300
7237,1594,409919,IDA,SEX,10:40:00 -0300
7237,1594,409920,IDA,SAB,04:30:00 -0300
7237,1594,409921,IDA,SAB,05:30:00 -0300
7237,1594,409922,IDA,SAB,06:40:00 -0300
7237,1594,409923,IDA,SAB,07:10:00 -0300
7237,1594,409924,IDA,SAB,07:40:00 -0300
7237,1594,409925,IDA,SAB,08:10:00 -0300
7237,1594,409926,IDA,SAB,08:40:00 -0300
7237,1594,409927,IDA,SAB,09:10:00 -0300
7237,1594,409928,IDA,SAB,09:40:00 -0300
7237,1594,409929,IDA,SAB,10:10:00 -0300
7237,1594,409930,IDA,SAB,10:40:00 -0300
7237,1594,409931,IDA,SAB,11:10:00 -0300
7237,1594,409932,IDA,SAB,11:40:00 -0300
7237,1594,409933,IDA,SAB,12:10:00 -0300
7237,1594,409934,IDA,SAB,12:40:00 -0300
7237,1594,409935,IDA,SAB,13:10:00 -0300
7237,1594,409936,IDA,SAB,13:40:00 -0300
7237,1594,409937,IDA,SAB,14:10:00 -0300
7237,1594,409938,IDA,SAB,14:40:00 -0300
7237,1594,409939,IDA,SAB,15:10:00 -0300
7237,1594,409940,IDA,SAB,15:40:00 -0300
7237,1594,409941,IDA,SAB,16:10:00 -0300
7237,1594,409942,IDA,SAB,16:40:00 -0300
7237,1594,409943,IDA,SAB,17:10:00 -0300
7237,1594,409944,IDA,SAB,18:10:00 -0300
7237,1594,409945,IDA,SAB,18:40:00 -0300
7237,1594,409946,IDA,SAB,19:10:00 -0300
7237,1594,409947,IDA,SAB,20:10:00 -0300
7237,1594,409948,IDA,SAB,21:40:00 -0300
7237,1594,409949,IDA,SAB,22:20:00 -0300
7237,1594,409950,IDA,DOM,05:00:00 -0300
7237,1594,409951,IDA,DOM,05:30:00 -0300
7237,1594,409952,IDA,DOM,06:00:00 -0300
7237,1594,409953,IDA,DOM,06:40:00 -0300
7237,1594,409954,IDA,DOM,07:10:00 -0300
7237,1594,409955,IDA,DOM,07:40:00 -0300
7237,1594,409956,IDA,DOM,08:10:00 -0300
7237,1594,409957,IDA,DOM,08:40:00 -0300
7237,1594,409958,IDA,DOM,09:10:00 -0300
7237,1594,409959,IDA,DOM,09:40:00 -0300
7237,1594,409960,IDA,DOM,10:20:00 -0300
7237,1594,409961,IDA,DOM,11:00:00 -0300
7237,1594,409962,IDA,DOM,11:40:00 -0300
7237,1594,409963,IDA,DOM,12:20:00 -0300
7237,1594,409964,IDA,DOM,13:00:00 -0300
7237,1594,409965,IDA,DOM,13:40:00 -0300
7237,1594,409966,IDA,DOM,15:00:00 -0300
7237,1594,409967,IDA,DOM,15:40:00 -0300
7237,1594,409968,IDA,DOM,16:20:00 -0300
7237,1594,409969,IDA,DOM,17:00:00 -0300
7237,1594,409970,IDA,DOM,17:40:00 -0300
7237,1594,409971,IDA,DOM,18:20:00 -0300
7237,1594,409972,IDA,DOM,19:00:00 -0300
7237,1594,409973,IDA,DOM,19:40:00 -0300
7237,1594,409974,IDA,DOM,20:20:00 -0300
7237,1594,409975,IDA,DOM,22:00:00 -0300
7237,1594,409976,VOLTA,SEG,05:40:00 -0300
7237,1594,409977,VOLTA,SEG,06:20:00 -0300
7237,1594,409893,IDA,SEX,05:00:00 -0300
7237,1594,409894,IDA,SEX,05:30:00 -0300
7237,1594,409978,VOLTA,SEG,06:55:00 -0300
7237,1594,409979,VOLTA,SEG,07:30:00 -0300
7237,1594,409980,VOLTA,SEG,08:00:00 -0300
7237,1594,409981,VOLTA,SEG,08:30:00 -0300
7237,1594,409982,VOLTA,SEG,09:00:00 -0300
7237,1594,409983,VOLTA,SEG,09:30:00 -0300
7237,1594,409984,VOLTA,SEG,10:00:00 -0300
7237,1594,409985,VOLTA,SEG,10:30:00 -0300
7237,1594,409986,VOLTA,SEG,11:00:00 -0300
7237,1594,409987,VOLTA,SEG,11:30:00 -0300
7237,1594,409988,VOLTA,SEG,12:00:00 -0300
7237,1594,409989,VOLTA,SEG,12:30:00 -0300
7237,1594,409990,VOLTA,SEG,13:00:00 -0300
7237,1594,409991,VOLTA,SEG,13:30:00 -0300
7237,1594,409992,VOLTA,SEG,14:00:00 -0300
7237,1594,409993,VOLTA,SEG,14:30:00 -0300
7237,1594,409994,VOLTA,SEG,15:00:00 -0300
7237,1594,409878,IDA,QUI,13:10:00 -0300
7237,1594,409997,VOLTA,SEG,16:30:00 -0300
7237,1594,409999,VOLTA,SEG,17:30:00 -0300
7237,1594,410000,VOLTA,SEG,18:00:00 -0300
7237,1594,410001,VOLTA,SEG,18:30:00 -0300
7237,1594,410002,VOLTA,SEG,19:10:00 -0300
7237,1594,410003,VOLTA,SEG,19:35:00 -0300
7237,1594,410004,VOLTA,SEG,20:00:00 -0300
7237,1594,410005,VOLTA,SEG,20:30:00 -0300
7237,1594,410006,VOLTA,SEG,21:00:00 -0300
7237,1594,410007,VOLTA,SEG,21:30:00 -0300
7237,1594,410008,VOLTA,SEG,22:10:00 -0300
7237,1594,410009,VOLTA,SEG,23:10:00 -0300
7237,1594,410010,VOLTA,TER,05:40:00 -0300
7237,1594,410011,VOLTA,TER,06:20:00 -0300
7237,1594,410012,VOLTA,TER,06:55:00 -0300
7237,1594,410013,VOLTA,TER,07:30:00 -0300
7237,1594,410014,VOLTA,TER,08:00:00 -0300
7237,1594,410016,VOLTA,TER,09:00:00 -0300
7237,1594,410017,VOLTA,TER,09:30:00 -0300
7237,1594,410018,VOLTA,TER,10:00:00 -0300
7237,1594,410019,VOLTA,TER,10:30:00 -0300
7237,1594,410020,VOLTA,TER,11:00:00 -0300
7237,1594,410021,VOLTA,TER,11:30:00 -0300
7237,1594,410022,VOLTA,TER,12:00:00 -0300
7237,1594,410023,VOLTA,TER,12:30:00 -0300
7237,1594,410024,VOLTA,TER,13:00:00 -0300
7237,1594,410025,VOLTA,TER,13:30:00 -0300
7237,1594,410026,VOLTA,TER,14:00:00 -0300
7237,1594,410027,VOLTA,TER,14:30:00 -0300
7237,1594,410028,VOLTA,TER,15:00:00 -0300
7237,1594,410029,VOLTA,TER,15:30:00 -0300
7237,1594,410030,VOLTA,TER,16:00:00 -0300
7237,1594,410031,VOLTA,TER,16:30:00 -0300
7237,1594,410033,VOLTA,TER,17:30:00 -0300
7237,1594,410034,VOLTA,TER,18:00:00 -0300
7237,1594,410035,VOLTA,TER,18:30:00 -0300
7237,1594,410036,VOLTA,TER,19:10:00 -0300
7237,1594,410037,VOLTA,TER,19:35:00 -0300
7237,1594,410038,VOLTA,TER,20:00:00 -0300
7237,1594,410039,VOLTA,TER,20:30:00 -0300
7237,1594,410040,VOLTA,TER,21:00:00 -0300
7237,1594,410041,VOLTA,TER,21:30:00 -0300
7237,1594,410042,VOLTA,TER,22:10:00 -0300
7237,1594,410043,VOLTA,TER,23:10:00 -0300
7237,1594,410044,VOLTA,QUA,05:40:00 -0300
7237,1594,410045,VOLTA,QUA,06:20:00 -0300
7237,1594,410046,VOLTA,QUA,06:55:00 -0300
7237,1594,410047,VOLTA,QUA,07:30:00 -0300
7237,1594,410048,VOLTA,QUA,08:00:00 -0300
7237,1594,410050,VOLTA,QUA,09:00:00 -0300
7237,1594,410051,VOLTA,QUA,09:30:00 -0300
7237,1594,410052,VOLTA,QUA,10:00:00 -0300
7237,1594,410053,VOLTA,QUA,10:30:00 -0300
7237,1594,410054,VOLTA,QUA,11:00:00 -0300
7237,1594,410055,VOLTA,QUA,11:30:00 -0300
7237,1594,410056,VOLTA,QUA,12:00:00 -0300
7237,1594,410057,VOLTA,QUA,12:30:00 -0300
7237,1594,410058,VOLTA,QUA,13:00:00 -0300
7237,1594,410059,VOLTA,QUA,13:30:00 -0300
7237,1594,410060,VOLTA,QUA,14:00:00 -0300
7237,1594,410061,VOLTA,QUA,14:30:00 -0300
7237,1594,410062,VOLTA,QUA,15:00:00 -0300
7237,1594,410063,VOLTA,QUA,15:30:00 -0300
7237,1594,410064,VOLTA,QUA,16:00:00 -0300
7237,1594,410065,VOLTA,QUA,16:30:00 -0300
7237,1594,410067,VOLTA,QUA,17:30:00 -0300
7237,1594,410068,VOLTA,QUA,18:00:00 -0300
7237,1594,410069,VOLTA,QUA,18:30:00 -0300
7237,1594,410070,VOLTA,QUA,19:10:00 -0300
7237,1594,410071,VOLTA,QUA,19:35:00 -0300
7237,1594,410072,VOLTA,QUA,20:00:00 -0300
7237,1594,410073,VOLTA,QUA,20:30:00 -0300
7237,1594,410074,VOLTA,QUA,21:00:00 -0300
7237,1594,410075,VOLTA,QUA,21:30:00 -0300
7237,1594,410076,VOLTA,QUA,22:10:00 -0300
7237,1594,410077,VOLTA,QUA,23:10:00 -0300
7237,1594,410078,VOLTA,QUI,05:40:00 -0300
7237,1594,410079,VOLTA,QUI,06:20:00 -0300
7237,1594,410080,VOLTA,QUI,06:55:00 -0300
7237,1594,410081,VOLTA,QUI,07:30:00 -0300
7237,1594,410082,VOLTA,QUI,08:00:00 -0300
7237,1594,410084,VOLTA,QUI,09:00:00 -0300
7237,1594,410085,VOLTA,QUI,09:30:00 -0300
7237,1594,410086,VOLTA,QUI,10:00:00 -0300
7237,1594,410087,VOLTA,QUI,10:30:00 -0300
7237,1594,410088,VOLTA,QUI,11:00:00 -0300
7237,1594,410089,VOLTA,QUI,11:30:00 -0300
7237,1594,410090,VOLTA,QUI,12:00:00 -0300
7237,1594,410091,VOLTA,QUI,12:30:00 -0300
7237,1594,410092,VOLTA,QUI,13:00:00 -0300
7237,1594,410093,VOLTA,QUI,13:30:00 -0300
7237,1594,410094,VOLTA,QUI,14:00:00 -0300
7237,1594,410095,VOLTA,QUI,14:30:00 -0300
7237,1594,410096,VOLTA,QUI,15:00:00 -0300
7237,1594,410097,VOLTA,QUI,15:30:00 -0300
7237,1594,410098,VOLTA,QUI,16:00:00 -0300
7237,1594,410099,VOLTA,QUI,16:30:00 -0300
7237,1594,410101,VOLTA,QUI,17:30:00 -0300
7237,1594,410102,VOLTA,QUI,18:00:00 -0300
7237,1594,410103,VOLTA,QUI,18:30:00 -0300
7237,1594,410104,VOLTA,QUI,19:10:00 -0300
7237,1594,410105,VOLTA,QUI,19:35:00 -0300
7237,1594,410106,VOLTA,QUI,20:00:00 -0300
7237,1594,410107,VOLTA,QUI,20:30:00 -0300
7237,1594,410108,VOLTA,QUI,21:00:00 -0300
7237,1594,410109,VOLTA,QUI,21:30:00 -0300
7237,1594,410110,VOLTA,QUI,22:10:00 -0300
7237,1594,410111,VOLTA,QUI,23:10:00 -0300
7237,1594,410112,VOLTA,SEX,05:40:00 -0300
7237,1594,410113,VOLTA,SEX,06:20:00 -0300
7237,1594,410114,VOLTA,SEX,06:55:00 -0300
7237,1594,409996,VOLTA,SEG,16:00:00 -0300
7237,1594,410147,VOLTA,SAB,06:00:00 -0300
7237,1594,410148,VOLTA,SAB,06:30:00 -0300
7237,1594,410149,VOLTA,SAB,07:30:00 -0300
7237,1594,410150,VOLTA,SAB,08:00:00 -0300
7237,1594,410151,VOLTA,SAB,08:30:00 -0300
7237,1594,410152,VOLTA,SAB,09:00:00 -0300
7237,1594,410153,VOLTA,SAB,09:40:00 -0300
7237,1594,410154,VOLTA,SAB,10:20:00 -0300
7237,1594,410155,VOLTA,SAB,11:00:00 -0300
7237,1594,410156,VOLTA,SAB,11:30:00 -0300
7237,1594,410157,VOLTA,SAB,12:00:00 -0300
7237,1594,410158,VOLTA,SAB,12:30:00 -0300
7237,1594,410159,VOLTA,SAB,13:00:00 -0300
7237,1594,410160,VOLTA,SAB,14:00:00 -0300
7237,1594,410161,VOLTA,SAB,14:30:00 -0300
7237,1594,410162,VOLTA,SAB,15:00:00 -0300
7237,1594,410163,VOLTA,SAB,15:30:00 -0300
7237,1594,410164,VOLTA,SAB,16:00:00 -0300
7237,1594,410165,VOLTA,SAB,16:30:00 -0300
7237,1594,410166,VOLTA,SAB,17:00:00 -0300
7237,1594,410167,VOLTA,SAB,17:30:00 -0300
7237,1594,410168,VOLTA,SAB,18:00:00 -0300
7237,1594,410169,VOLTA,SAB,18:30:00 -0300
7237,1594,410170,VOLTA,SAB,19:00:00 -0300
7237,1594,410171,VOLTA,SAB,19:30:00 -0300
7237,1594,410172,VOLTA,SAB,20:00:00 -0300
7237,1594,410173,VOLTA,SAB,20:30:00 -0300
7237,1594,410174,VOLTA,SAB,21:00:00 -0300
7237,1594,410175,VOLTA,SAB,21:40:00 -0300
7237,1594,410176,VOLTA,SAB,22:20:00 -0300
7237,1594,410177,VOLTA,SAB,23:10:00 -0300
7237,1594,409995,VOLTA,SEG,15:30:00 -0300
7237,1594,409998,VOLTA,SEG,17:00:00 -0300
7237,1594,410015,VOLTA,TER,08:30:00 -0300
7237,1594,410032,VOLTA,TER,17:00:00 -0300
7237,1594,410049,VOLTA,QUA,08:30:00 -0300
7237,1594,410066,VOLTA,QUA,17:00:00 -0300
7237,1594,410083,VOLTA,QUI,08:30:00 -0300
7237,1594,410100,VOLTA,QUI,17:00:00 -0300
7237,1594,410115,VOLTA,SEX,07:30:00 -0300
7237,1594,410116,VOLTA,SEX,08:00:00 -0300
7237,1594,410117,VOLTA,SEX,08:30:00 -0300
7237,1594,410118,VOLTA,SEX,09:00:00 -0300
7237,1594,410119,VOLTA,SEX,09:30:00 -0300
7237,1594,410120,VOLTA,SEX,10:00:00 -0300
7237,1594,410121,VOLTA,SEX,10:30:00 -0300
7237,1594,410122,VOLTA,SEX,11:00:00 -0300
7237,1594,410123,VOLTA,SEX,11:30:00 -0300
7237,1594,410124,VOLTA,SEX,12:00:00 -0300
7237,1594,410125,VOLTA,SEX,12:30:00 -0300
7237,1594,410126,VOLTA,SEX,13:00:00 -0300
7237,1594,410127,VOLTA,SEX,13:30:00 -0300
7237,1594,410128,VOLTA,SEX,14:00:00 -0300
7237,1594,410129,VOLTA,SEX,14:30:00 -0300
7237,1594,410130,VOLTA,SEX,15:00:00 -0300
7237,1594,410131,VOLTA,SEX,15:30:00 -0300
7237,1594,410132,VOLTA,SEX,16:00:00 -0300
7237,1594,410133,VOLTA,SEX,16:30:00 -0300
7237,1594,410134,VOLTA,SEX,17:00:00 -0300
7237,1594,410135,VOLTA,SEX,17:30:00 -0300
7237,1594,410136,VOLTA,SEX,18:00:00 -0300
7237,1594,410137,VOLTA,SEX,18:30:00 -0300
7237,1594,410138,VOLTA,SEX,19:10:00 -0300
7237,1594,410139,VOLTA,SEX,19:35:00 -0300
7237,1594,410140,VOLTA,SEX,20:00:00 -0300
7237,1594,410141,VOLTA,SEX,20:30:00 -0300
7237,1594,410142,VOLTA,SEX,21:00:00 -0300
7237,1594,410143,VOLTA,SEX,21:30:00 -0300
7237,1594,410144,VOLTA,SEX,22:10:00 -0300
7237,1594,410145,VOLTA,SEX,23:10:00 -0300
7237,1594,410146,VOLTA,SAB,05:30:00 -0300
7237,1594,410178,VOLTA,SAB,13:30:00 -0300
7237,1594,410179,VOLTA,DOM,05:30:00 -0300
7237,1594,410180,VOLTA,DOM,06:00:00 -0300
7237,1594,410181,VOLTA,DOM,06:30:00 -0300
7237,1594,410182,VOLTA,DOM,07:00:00 -0300
7237,1594,410183,VOLTA,DOM,07:30:00 -0300
7237,1594,410184,VOLTA,DOM,08:00:00 -0300
7237,1594,410185,VOLTA,DOM,08:30:00 -0300
7237,1594,410186,VOLTA,DOM,09:00:00 -0300
7237,1594,410187,VOLTA,DOM,09:40:00 -0300
7237,1594,410188,VOLTA,DOM,10:20:00 -0300
7237,1594,410189,VOLTA,DOM,11:00:00 -0300
7237,1594,410190,VOLTA,DOM,11:40:00 -0300
7237,1594,410191,VOLTA,DOM,12:20:00 -0300
7237,1594,410192,VOLTA,DOM,13:00:00 -0300
7237,1594,410193,VOLTA,DOM,13:40:00 -0300
7237,1594,410194,VOLTA,DOM,14:20:00 -0300
7237,1594,410195,VOLTA,DOM,15:00:00 -0300
7237,1594,410196,VOLTA,DOM,15:40:00 -0300
7237,1594,410197,VOLTA,DOM,16:20:00 -0300
7237,1594,410198,VOLTA,DOM,17:00:00 -0300
7237,1594,410199,VOLTA,DOM,17:40:00 -0300
7237,1594,410200,VOLTA,DOM,18:20:00 -0300
7237,1594,410201,VOLTA,DOM,19:00:00 -0300
7237,1594,410202,VOLTA,DOM,19:40:00 -0300
7237,1594,410203,VOLTA,DOM,20:20:00 -0300
7237,1594,410204,VOLTA,DOM,21:00:00 -0300
7237,1594,410205,VOLTA,DOM,21:30:00 -0300
7237,1594,410206,VOLTA,DOM,22:10:00 -0300
7237,1594,410207,VOLTA,DOM,23:10:00 -0300
7238,1545,410209,IDA,QUA,06:00:00 -0300
7238,1545,410210,IDA,QUI,06:00:00 -0300
7238,1545,410211,IDA,SEX,06:00:00 -0300
7238,1545,410212,IDA,SAB,06:00:00 -0300
7238,1545,410213,IDA,DOM,06:30:00 -0300
7238,1545,410214,VOLTA,SAB,05:30:00 -0300
7238,1545,410215,VOLTA,DOM,06:00:00 -0300
7238,1545,410216,IDA,SEG,06:50:00 -0300
7238,1545,410217,IDA,TER,06:50:00 -0300
7238,1545,410218,IDA,QUA,06:50:00 -0300
7238,1545,410219,IDA,QUI,06:50:00 -0300
7238,1545,410220,IDA,SEX,06:50:00 -0300
7238,1545,410221,IDA,SAB,07:30:00 -0300
7238,1545,410222,IDA,DOM,07:50:00 -0300
7238,1545,410223,IDA,SEG,07:40:00 -0300
7238,1545,410224,IDA,TER,07:40:00 -0300
7238,1545,410225,IDA,QUA,07:40:00 -0300
7238,1545,410226,IDA,QUI,07:40:00 -0300
7238,1545,410227,IDA,SEX,07:40:00 -0300
7238,1545,410228,IDA,SAB,09:00:00 -0300
7238,1545,410229,IDA,DOM,09:10:00 -0300
7238,1545,410230,IDA,SEG,08:30:00 -0300
7238,1545,410231,IDA,TER,08:30:00 -0300
7238,1545,410232,IDA,QUA,08:30:00 -0300
7238,1545,410233,IDA,QUI,08:30:00 -0300
7238,1545,410234,IDA,SEX,08:30:00 -0300
7238,1545,410235,IDA,SAB,10:30:00 -0300
7238,1545,410236,IDA,DOM,10:30:00 -0300
7238,1545,410237,IDA,SEG,09:20:00 -0300
7238,1545,410238,IDA,TER,09:20:00 -0300
7238,1545,410239,IDA,QUA,09:20:00 -0300
7238,1545,410240,IDA,QUI,09:20:00 -0300
7238,1545,410241,IDA,SEX,09:20:00 -0300
7238,1545,410242,IDA,SAB,12:00:00 -0300
7238,1545,410243,IDA,DOM,11:50:00 -0300
7238,1545,410244,IDA,SEG,11:00:00 -0300
7238,1545,410245,IDA,TER,11:00:00 -0300
7238,1545,410246,IDA,QUA,11:00:00 -0300
7238,1545,410247,IDA,QUI,11:00:00 -0300
7238,1545,410248,IDA,SEX,11:00:00 -0300
7238,1545,410249,IDA,SAB,13:30:00 -0300
7238,1545,410250,IDA,DOM,13:10:00 -0300
7238,1545,410251,IDA,SEG,12:40:00 -0300
7238,1545,410252,IDA,TER,12:40:00 -0300
7238,1545,410253,IDA,QUA,12:40:00 -0300
7238,1545,410254,IDA,QUI,12:40:00 -0300
7238,1545,410255,IDA,SEX,12:40:00 -0300
7238,1545,410256,IDA,SAB,15:00:00 -0300
7238,1545,410257,IDA,DOM,14:30:00 -0300
7238,1545,410258,IDA,SEG,14:20:00 -0300
7238,1545,410259,IDA,TER,14:20:00 -0300
7238,1545,410260,IDA,QUA,14:20:00 -0300
7238,1545,410261,IDA,QUI,14:20:00 -0300
7238,1545,410262,IDA,SEX,14:20:00 -0300
7238,1545,410263,IDA,SAB,16:30:00 -0300
7238,1545,410264,IDA,DOM,15:50:00 -0300
7238,1545,410265,IDA,SEG,15:20:00 -0300
7238,1545,410266,IDA,TER,15:20:00 -0300
7238,1545,410267,IDA,QUA,15:20:00 -0300
7238,1545,410268,IDA,QUI,15:20:00 -0300
7238,1545,410269,IDA,SEX,15:20:00 -0300
7238,1545,410270,IDA,SAB,18:00:00 -0300
7238,1545,410271,IDA,DOM,17:10:00 -0300
7238,1545,410272,IDA,SEG,16:00:00 -0300
7238,1545,410273,IDA,TER,16:00:00 -0300
7238,1545,410274,IDA,QUA,16:00:00 -0300
7238,1545,410275,IDA,QUI,16:00:00 -0300
7238,1545,410276,IDA,SEX,16:00:00 -0300
7238,1545,410277,IDA,SAB,19:30:00 -0300
7238,1545,410278,IDA,DOM,18:30:00 -0300
7238,1545,410279,IDA,SEG,17:00:00 -0300
7238,1545,410280,IDA,TER,17:00:00 -0300
7238,1545,410281,IDA,QUA,17:00:00 -0300
7238,1545,410282,IDA,QUI,17:00:00 -0300
7238,1545,410283,IDA,SEX,17:00:00 -0300
7238,1545,410284,IDA,SAB,21:00:00 -0300
7238,1545,410285,IDA,DOM,20:15:00 -0300
7238,1545,410286,IDA,SEG,17:40:00 -0300
7238,1545,410287,IDA,TER,17:40:00 -0300
7238,1545,410288,IDA,QUA,17:40:00 -0300
7238,1545,410289,IDA,QUI,17:40:00 -0300
7238,1545,410290,IDA,SEX,17:40:00 -0300
7238,1545,410291,IDA,SEG,18:30:00 -0300
7238,1545,410292,IDA,TER,18:30:00 -0300
7238,1545,410293,IDA,QUA,18:30:00 -0300
7238,1545,410294,IDA,QUI,18:30:00 -0300
7238,1545,410295,IDA,SEX,18:30:00 -0300
7238,1545,410296,IDA,SEG,19:50:00 -0300
7238,1545,410297,IDA,TER,19:50:00 -0300
7238,1545,410298,IDA,QUA,19:50:00 -0300
7238,1545,410299,IDA,QUI,19:50:00 -0300
7238,1545,410300,IDA,SEX,19:50:00 -0300
7238,1545,410301,IDA,SEG,21:20:00 -0300
7238,1545,410302,IDA,TER,21:20:00 -0300
7238,1545,410303,IDA,QUA,21:20:00 -0300
7238,1545,410304,IDA,QUI,21:20:00 -0300
7238,1545,410305,IDA,SEX,21:20:00 -0300
7238,1545,410306,IDA,SEG,06:00:00 -0300
7238,1545,410327,IDA,TER,06:00:00 -0300
7238,1545,410338,VOLTA,SEG,05:30:00 -0300
7238,1545,410339,VOLTA,SEG,06:00:00 -0300
7238,1545,410340,VOLTA,SEG,06:30:00 -0300
7238,1545,410341,VOLTA,SEG,07:00:00 -0300
7238,1545,410342,VOLTA,TER,05:30:00 -0300
7238,1545,410343,VOLTA,TER,06:00:00 -0300
7238,1545,410344,VOLTA,TER,06:30:00 -0300
7238,1545,410345,VOLTA,TER,07:00:00 -0300
7238,1545,410346,VOLTA,QUA,05:30:00 -0300
7238,1545,410347,VOLTA,QUA,06:00:00 -0300
7238,1545,410348,VOLTA,QUA,06:30:00 -0300
7238,1545,410349,VOLTA,QUA,07:00:00 -0300
7238,1545,410350,VOLTA,QUI,05:30:00 -0300
7238,1545,410351,VOLTA,QUI,06:00:00 -0300
7238,1545,410352,VOLTA,QUI,06:30:00 -0300
7238,1545,410353,VOLTA,QUI,07:00:00 -0300
7238,1545,410354,VOLTA,SEX,05:30:00 -0300
7238,1545,410355,VOLTA,SEX,06:00:00 -0300
7238,1545,410356,VOLTA,SEX,06:30:00 -0300
7238,1545,410357,VOLTA,SEX,07:00:00 -0300
7239,802,410358,IDA,SAB,05:30:00 -0300
7239,802,410359,IDA,SAB,14:30:00 -0300
7239,802,410360,VOLTA,SAB,08:00:00 -0300
7239,802,410361,VOLTA,SAB,17:00:00 -0300
7240,1675,410362,IDA,SEG,05:00:00 -0300
7240,1675,410363,IDA,SEG,05:15:00 -0300
7240,1675,410364,IDA,SEG,05:30:00 -0300
7240,1675,410365,IDA,SEG,07:00:00 -0300
7240,1675,410366,IDA,SEG,07:30:00 -0300
7240,1675,410367,IDA,SEG,07:40:00 -0300
7240,1675,410368,IDA,SEG,07:50:00 -0300
7240,1675,410369,IDA,SEG,08:00:00 -0300
7240,1675,410370,IDA,SEG,10:00:00 -0300
7240,1675,410371,IDA,SEG,10:30:00 -0300
7240,1675,410372,IDA,SEG,13:40:00 -0300
7240,1675,410373,IDA,SEG,14:00:00 -0300
7240,1675,410374,IDA,SEG,14:40:00 -0300
7240,1675,410375,IDA,SEG,17:10:00 -0300
7240,1675,410376,IDA,SEG,17:30:00 -0300
7240,1675,410377,IDA,SEG,17:40:00 -0300
7240,1675,410378,IDA,SEG,17:50:00 -0300
7240,1675,410379,IDA,SEG,18:00:00 -0300
7240,1675,410380,IDA,SEG,18:10:00 -0300
7240,1675,410381,IDA,SEG,18:20:00 -0300
7240,1675,410382,IDA,SEG,18:30:00 -0300
7240,1675,410383,IDA,SEG,18:40:00 -0300
7240,1675,410384,IDA,SEG,19:00:00 -0300
7240,1675,410385,IDA,SEG,05:40:00 -0300
7240,1675,410386,IDA,SEG,05:50:00 -0300
7240,1675,410387,IDA,SEG,06:00:00 -0300
7240,1675,410388,IDA,SEG,06:30:00 -0300
7240,1675,410389,IDA,SEG,06:40:00 -0300
7240,1675,410390,IDA,SEG,06:50:00 -0300
7240,1675,410391,IDA,SEG,08:10:00 -0300
7240,1675,410392,IDA,SEG,08:20:00 -0300
7240,1675,410393,IDA,SEG,08:30:00 -0300
7240,1675,410394,IDA,SEG,09:10:00 -0300
7240,1675,410395,IDA,SEG,09:20:00 -0300
7240,1675,410396,IDA,SEG,16:00:00 -0300
7240,1675,410397,IDA,SEG,16:10:00 -0300
7240,1675,410398,IDA,SEG,16:20:00 -0300
7240,1675,410399,IDA,SEG,16:30:00 -0300
7240,1675,410400,IDA,SEG,16:40:00 -0300
7240,1675,410401,IDA,SEG,16:50:00 -0300
7240,1675,410402,IDA,SEG,17:00:00 -0300
7240,1675,410403,IDA,SEG,20:00:00 -0300
7240,1675,410404,IDA,SEG,20:30:00 -0300
7240,1675,410405,IDA,SEG,22:00:00 -0300
7240,1675,410406,IDA,SEG,06:10:00 -0300
7240,1675,410407,IDA,SEG,06:20:00 -0300
7240,1675,410408,IDA,SEG,07:10:00 -0300
7240,1675,410409,IDA,SEG,07:20:00 -0300
7240,1675,410410,IDA,SEG,08:40:00 -0300
